task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,51,13,letter_19,false_font_19,irrelevant,face,center,face_12,0.5,0.974953858601107,0.232,offset,1000,0.732
prp,0,51,14,letter_19,false_font_19,non-target,false_font,center,false_font_17,1.5,0.773567647886871,0.116,onset,1000,0.116
prp,0,51,15,letter_19,false_font_19,irrelevant,object,left,object_16,1.5,1.11771308503829,0.466,offset,1100,1.966
prp,0,51,16,letter_19,false_font_19,non-target,letter,center,letter_17,1.5,1.9477533151259,0.116,onset,1100,0.116
prp,0,51,17,letter_19,false_font_19,irrelevant,object,center,object_07,0.5,1.65796370482874,0.116,offset,1000,0.616
prp,0,51,18,letter_19,false_font_19,non-target,letter,left,letter_10,1,1.37348854430371,0,offset,1000,1
prp,0,51,19,letter_19,false_font_19,non-target,false_font,right,false_font_20,1.5,1.2662449416845,0.116,onset,1000,0.116
prp,0,51,20,letter_19,false_font_19,irrelevant,face,center,face_11,1,1.16444088311756,0.232,onset,1000,0.232
prp,0,51,21,letter_19,false_font_19,target,false_font,center,false_font_19,0.5,1.45555025119643,0,offset,1000,0.5
prp,0,51,22,letter_19,false_font_19,non-target,letter,center,letter_12,1,1.26327739718946,0.116,onset,1100,0.116
prp,0,51,23,letter_19,false_font_19,non-target,letter,center,letter_17,0.5,1.93102839254105,0.116,onset,1000,0.116
prp,0,51,24,letter_19,false_font_19,irrelevant,face,center,face_02,1.5,0.982209157849624,0,offset,1100,1.5
prp,0,51,25,letter_19,false_font_19,non-target,false_font,center,false_font_01,0.5,0.954342744961534,0.466,offset,1100,0.966
prp,0,51,26,letter_19,false_font_19,target,letter,center,letter_19,1,0.726151037561016,0.466,onset,1100,0.466
prp,0,51,27,letter_19,false_font_19,non-target,letter,center,letter_01,1,1.07098055290158,0.232,onset,1000,0.232
prp,0,51,28,letter_19,false_font_19,irrelevant,face,left,face_05,1,1.40545841861103,0.232,offset,1100,1.232
prp,0,51,29,letter_19,false_font_19,non-target,letter,left,letter_12,0.5,1.5866429304557,0.466,offset,1100,0.966
prp,0,51,30,letter_19,false_font_19,irrelevant,object,left,object_14,0.5,1.5396659608336,0.116,offset,1100,0.616
prp,0,51,31,letter_19,false_font_19,non-target,false_font,center,false_font_15,1,1.38157261344193,0.116,offset,1000,1.116
prp,0,51,32,letter_19,false_font_19,irrelevant,face,left,face_09,1.5,0.816552858008737,0.232,offset,1000,1.732
prp,0,51,33,letter_19,false_font_19,irrelevant,object,left,object_11,0.5,1.86057214583648,0.466,onset,1000,0.466
prp,0,51,34,letter_19,false_font_19,irrelevant,face,center,face_05,0.5,1.60571188152597,0,onset,1000,0
prp,0,51,35,letter_19,false_font_19,irrelevant,object,left,object_10,1,0.768422408717171,0.466,offset,1100,1.466
prp,0,52,1,letter_10,false_font_12,non-target,false_font,right,false_font_07,1,1.37128771403662,0.116,offset,1100,1.116
prp,0,52,2,letter_10,false_font_12,irrelevant,object,center,object_01,1.5,0.796335896899225,0,onset,1100,0
prp,0,52,3,letter_10,false_font_12,irrelevant,object,center,object_13,1,1.18060006523024,0.116,onset,1000,0.116
prp,0,52,4,letter_10,false_font_12,non-target,false_font,left,false_font_20,0.5,1.05432816861166,0,offset,1100,0.5
prp,0,52,5,letter_10,false_font_12,irrelevant,face,left,face_14,1.5,0.917728622142816,0.116,offset,1100,1.616
prp,0,52,6,letter_10,false_font_12,non-target,letter,center,letter_18,0.5,0.784191279374562,0.116,onset,1000,0.116
prp,0,52,7,letter_10,false_font_12,irrelevant,face,center,face_20,0.5,1.98034757997517,0.466,onset,1100,0.466
prp,0,52,8,letter_10,false_font_12,non-target,false_font,right,false_font_03,1,1.38052543510509,0.232,onset,1100,0.232
prp,0,52,9,letter_10,false_font_12,non-target,letter,center,letter_09,0.5,1.46015253615864,0.466,offset,1000,0.966
prp,0,52,10,letter_10,false_font_12,non-target,false_font,center,false_font_03,1.5,1.11158821239302,0.232,offset,1000,1.732
prp,0,52,11,letter_10,false_font_12,irrelevant,object,left,object_02,0.5,0.912131643302578,0.232,onset,1100,0.232
prp,0,52,12,letter_10,false_font_12,irrelevant,object,right,object_07,0.5,1.25364723681657,0,onset,1100,0
prp,0,52,13,letter_10,false_font_12,non-target,false_font,left,false_font_19,1.5,1.21204351079707,0.466,offset,1100,1.966
prp,0,52,14,letter_10,false_font_12,non-target,false_font,left,false_font_19,1,0.866737053466257,0.232,offset,1000,1.232
prp,0,52,15,letter_10,false_font_12,target,letter,left,letter_10,1.5,0.917140593881796,0,offset,1100,1.5
prp,0,52,16,letter_10,false_font_12,non-target,false_font,left,false_font_03,1,1.36300400362714,0.232,onset,1000,0.232
prp,0,52,17,letter_10,false_font_12,irrelevant,object,center,object_09,1.5,1.91980803020844,0.232,onset,1000,0.232
prp,0,52,18,letter_10,false_font_12,non-target,letter,center,letter_16,0.5,1.61777206731469,0.232,onset,1000,0.232
prp,0,52,19,letter_10,false_font_12,target,false_font,left,false_font_12,1.5,1.86504104439539,0.116,onset,1000,0.116
prp,0,52,20,letter_10,false_font_12,irrelevant,object,center,object_07,1,1.36898747355513,0,onset,1100,0
prp,0,52,21,letter_10,false_font_12,irrelevant,object,left,object_01,1,1.42677270802884,0.232,onset,1100,0.232
prp,0,52,22,letter_10,false_font_12,irrelevant,face,right,face_15,1,1.84593358171286,0.232,onset,1100,0.232
prp,0,52,23,letter_10,false_font_12,irrelevant,object,center,object_06,1,0.767055627799527,0,onset,1000,0
prp,0,52,24,letter_10,false_font_12,irrelevant,face,right,face_17,0.5,1.10847188672836,0.466,onset,1000,0.466
prp,0,52,25,letter_10,false_font_12,non-target,letter,center,letter_09,0.5,1.48882999917212,0,offset,1000,0.5
prp,0,52,26,letter_10,false_font_12,irrelevant,face,left,face_09,0.5,0.700616658014915,0.232,offset,1100,0.732
prp,0,52,27,letter_10,false_font_12,target,letter,left,letter_10,1.5,0.966694999023703,0.466,onset,1100,0.466
prp,0,52,28,letter_10,false_font_12,non-target,letter,center,letter_16,0.5,1.42941846702459,0.116,onset,1000,0.116
prp,0,52,29,letter_10,false_font_12,non-target,false_font,center,false_font_09,1.5,0.93838781331914,0.116,onset,1000,0.116
prp,0,52,30,letter_10,false_font_12,irrelevant,object,center,object_14,1,0.720828256629943,0.466,offset,1000,1.466
prp,0,52,31,letter_10,false_font_12,non-target,letter,left,letter_20,0.5,1.21317034133947,0,offset,1100,0.5
prp,0,52,32,letter_10,false_font_12,irrelevant,object,right,object_02,1.5,0.956061221901838,0.116,offset,1000,1.616
prp,0,52,33,letter_10,false_font_12,non-target,letter,right,letter_03,1,0.830601403621716,0,offset,1000,1
prp,0,52,34,letter_10,false_font_12,irrelevant,face,center,face_14,1.5,0.853234789306402,0.116,offset,1100,1.616
prp,0,52,35,letter_10,false_font_12,non-target,false_font,right,false_font_04,0.5,1.10635748135109,0.466,offset,1000,0.966
prp,0,53,1,letter_16,false_font_16,non-target,letter,center,letter_05,0.5,1.73046219037667,0.466,offset,1000,0.966
prp,0,53,2,letter_16,false_font_16,non-target,false_font,left,false_font_03,0.5,1.1442199375837,0.116,offset,1100,0.616
prp,0,53,3,letter_16,false_font_16,non-target,letter,right,letter_02,1,1.67473131586506,0,onset,1000,0
prp,0,53,4,letter_16,false_font_16,irrelevant,face,left,face_14,0.5,1.0769385057793,0.116,onset,1000,0.116
prp,0,53,5,letter_16,false_font_16,non-target,false_font,right,false_font_13,1.5,0.827857381770789,0.466,offset,1000,1.966
prp,0,53,6,letter_16,false_font_16,irrelevant,object,center,object_02,1.5,1.14776399318209,0.116,onset,1000,0.116
prp,0,53,7,letter_16,false_font_16,irrelevant,object,center,object_09,0.5,0.746012789032976,0.116,offset,1100,0.616
prp,0,53,8,letter_16,false_font_16,non-target,false_font,left,false_font_01,1.5,1.56071678949522,0,onset,1000,0
prp,0,53,9,letter_16,false_font_16,non-target,letter,center,letter_08,0.5,0.916357777678983,0,offset,1100,0.5
prp,0,53,10,letter_16,false_font_16,irrelevant,object,left,object_17,1,1.17162857096792,0.116,offset,1000,1.116
prp,0,53,11,letter_16,false_font_16,non-target,letter,center,letter_04,1.5,1.00544787410187,0.466,onset,1100,0.466
prp,0,53,12,letter_16,false_font_16,non-target,false_font,right,false_font_05,0.5,0.959954286372281,0.232,offset,1100,0.732
prp,0,53,13,letter_16,false_font_16,irrelevant,object,right,object_14,0.5,0.844421519329435,0.466,offset,1100,0.966
prp,0,53,14,letter_16,false_font_16,irrelevant,object,center,object_10,0.5,1.12943021820128,0.466,onset,1000,0.466
prp,0,53,15,letter_16,false_font_16,irrelevant,object,center,object_15,1.5,1.35548963737074,0.116,offset,1100,1.616
prp,0,53,16,letter_16,false_font_16,target,letter,left,letter_16,0.5,1.89362366978699,0.232,onset,1000,0.232
prp,0,53,17,letter_16,false_font_16,irrelevant,object,center,object_13,1.5,0.800727577387077,0,offset,1100,1.5
prp,0,53,18,letter_16,false_font_16,non-target,false_font,right,false_font_02,1,0.738628525609958,0.232,offset,1100,1.232
prp,0,53,19,letter_16,false_font_16,irrelevant,face,left,face_06,1,0.972701652233985,0.116,onset,1100,0.116
prp,0,53,20,letter_16,false_font_16,non-target,false_font,right,false_font_02,0.5,1.88639149194369,0,offset,1000,0.5
prp,0,53,21,letter_16,false_font_16,irrelevant,object,left,object_01,1.5,1.3237736861539,0.116,onset,1000,0.116
prp,0,53,22,letter_16,false_font_16,target,false_font,center,false_font_16,1,0.72888432214115,0.116,onset,1100,0.116
prp,0,53,23,letter_16,false_font_16,irrelevant,object,right,object_17,1,1.11631506067393,0,onset,1000,0
prp,0,53,24,letter_16,false_font_16,irrelevant,face,left,face_03,1,1.58711418240735,0.466,offset,1100,1.466
prp,0,53,25,letter_16,false_font_16,non-target,false_font,center,false_font_08,1,1.91116744749555,0.232,offset,1100,1.232
prp,0,53,26,letter_16,false_font_16,non-target,letter,center,letter_05,0.5,1.60932962282841,0.466,onset,1100,0.466
prp,0,53,27,letter_16,false_font_16,irrelevant,object,center,object_07,1,1.15200958826524,0,onset,1000,0
prp,0,53,28,letter_16,false_font_16,irrelevant,face,right,face_08,0.5,1.68385228258435,0,offset,1100,0.5
prp,0,53,29,letter_16,false_font_16,non-target,false_font,left,false_font_20,1,0.821073687989608,0,offset,1100,1
prp,0,53,30,letter_16,false_font_16,non-target,false_font,center,false_font_02,1,1.66011138425009,0.116,offset,1100,1.116
prp,0,53,31,letter_16,false_font_16,non-target,false_font,center,false_font_02,0.5,1.74444287666809,0.116,onset,1000,0.116
prp,0,53,32,letter_16,false_font_16,irrelevant,object,right,object_13,1.5,0.850796858112666,0.466,onset,1100,0.466
prp,0,53,33,letter_16,false_font_16,irrelevant,object,right,object_08,1,1.52588583175413,0.232,offset,1000,1.232
prp,0,53,34,letter_16,false_font_16,non-target,false_font,center,false_font_14,1,1.39293017701126,0.116,onset,1000,0.116
prp,0,54,1,letter_10,false_font_07,irrelevant,object,center,object_01,0.5,0.960944989555161,0.232,offset,1100,0.732
prp,0,54,2,letter_10,false_font_07,non-target,letter,center,letter_12,0.5,0.824877840966119,0,onset,1000,0
prp,0,54,3,letter_10,false_font_07,non-target,letter,left,letter_07,1,0.969442359639924,0,onset,1100,0
prp,0,54,4,letter_10,false_font_07,irrelevant,object,left,object_20,1,1.05046157510843,0.116,offset,1100,1.116
prp,0,54,5,letter_10,false_font_07,non-target,letter,center,letter_19,1,0.973762055722406,0.466,onset,1000,0.466
prp,0,54,6,letter_10,false_font_07,non-target,false_font,center,false_font_14,0.5,1.80583021034191,0.116,onset,1000,0.116
prp,0,54,7,letter_10,false_font_07,irrelevant,face,left,face_02,0.5,1.46588656725497,0,offset,1100,0.5
prp,0,54,8,letter_10,false_font_07,non-target,letter,left,letter_11,1.5,1.14694301981166,0,offset,1000,1.5
prp,0,54,9,letter_10,false_font_07,non-target,letter,center,letter_06,1.5,1.72646965877251,0.116,onset,1100,0.116
prp,0,54,10,letter_10,false_font_07,target,false_font,center,false_font_07,0.5,1.52409689562261,0.466,offset,1100,0.966
prp,0,54,11,letter_10,false_font_07,non-target,letter,left,letter_19,1.5,1.66731739496103,0,offset,1100,1.5
prp,0,54,12,letter_10,false_font_07,non-target,false_font,center,false_font_14,0.5,1.2440181794603,0.466,onset,1100,0.466
prp,0,54,13,letter_10,false_font_07,non-target,false_font,center,false_font_11,0.5,0.867521786462743,0.232,offset,1000,0.732
prp,0,54,14,letter_10,false_font_07,irrelevant,object,center,object_18,1.5,1.44451482117694,0.116,onset,1100,0.116
prp,0,54,15,letter_10,false_font_07,irrelevant,face,left,face_15,1,1.99742482021925,0.232,offset,1100,1.232
prp,0,54,16,letter_10,false_font_07,irrelevant,face,right,face_06,1,0.867787454409543,0.466,offset,1100,1.466
prp,0,54,17,letter_10,false_font_07,non-target,letter,right,letter_13,0.5,1.51937756553514,0.232,offset,1000,0.732
prp,0,54,18,letter_10,false_font_07,irrelevant,face,right,face_07,0.5,0.734898618624514,0.466,offset,1100,0.966
prp,0,54,19,letter_10,false_font_07,irrelevant,object,right,object_14,1.5,1.77472552754507,0.466,onset,1000,0.466
prp,0,54,20,letter_10,false_font_07,irrelevant,face,right,face_04,0.5,0.766992093635251,0.116,offset,1100,0.616
prp,0,54,21,letter_10,false_font_07,target,letter,right,letter_10,0.5,1.35979366882992,0.466,offset,1100,0.966
prp,0,54,22,letter_10,false_font_07,irrelevant,object,right,object_19,1.5,0.939779005091452,0.232,onset,1100,0.232
prp,0,54,23,letter_10,false_font_07,target,letter,right,letter_10,1,1.30425927199932,0,offset,1000,1
prp,0,54,24,letter_10,false_font_07,non-target,false_font,center,false_font_11,0.5,0.784544948151355,0,offset,1000,0.5
prp,0,54,25,letter_10,false_font_07,non-target,false_font,left,false_font_14,0.5,0.728795778625676,0.466,offset,1100,0.966
prp,0,54,26,letter_10,false_font_07,irrelevant,object,left,object_08,1.5,0.998291162092484,0.116,offset,1100,1.616
prp,0,54,27,letter_10,false_font_07,irrelevant,object,center,object_10,1,0.898159592873964,0.116,onset,1100,0.116
prp,0,54,28,letter_10,false_font_07,non-target,false_font,center,false_font_10,0.5,1.21852591196336,0,onset,1100,0
prp,0,54,29,letter_10,false_font_07,non-target,false_font,right,false_font_05,1.5,1.23412085497075,0.466,onset,1100,0.466
prp,0,54,30,letter_10,false_font_07,irrelevant,face,center,face_01,0.5,1.45972003634584,0,offset,1100,0.5
prp,0,54,31,letter_10,false_font_07,target,false_font,left,false_font_07,1,1.50068123085459,0.232,offset,1000,1.232
prp,0,54,32,letter_10,false_font_07,irrelevant,object,center,object_04,1.5,0.913673504604326,0.466,offset,1100,1.966
prp,0,54,33,letter_10,false_font_07,irrelevant,object,right,object_20,0.5,0.801635510638752,0,onset,1000,0
prp,0,54,34,letter_10,false_font_07,non-target,false_font,center,false_font_09,1,0.735314398745335,0.466,offset,1100,1.466
prp,0,54,35,letter_10,false_font_07,irrelevant,object,left,object_13,1,1.61517754273702,0.116,onset,1000,0.116
prp,0,54,36,letter_10,false_font_07,non-target,false_font,center,false_font_04,0.5,0.754773412462631,0.232,onset,1100,0.232
prp,0,55,1,face_17,object_11,non-target,object,left,object_12,1.5,1.04665451646766,0.116,onset,1100,0.116
prp,0,55,2,face_17,object_11,irrelevant,letter,center,letter_12,0.5,1.48660937265979,0.232,onset,1100,0.232
prp,0,55,3,face_17,object_11,non-target,object,left,object_17,1.5,1.44911645964412,0.232,offset,1100,1.732
prp,0,55,4,face_17,object_11,non-target,face,left,face_02,1,1.7067545599572,0.466,onset,1000,0.466
prp,0,55,5,face_17,object_11,non-target,face,center,face_16,0.5,1.46914477675666,0.232,onset,1000,0.232
prp,0,55,6,face_17,object_11,irrelevant,false_font,right,false_font_14,1,0.89039720182847,0.116,offset,1100,1.116
prp,0,55,7,face_17,object_11,non-target,face,center,face_01,1,1.98612052737082,0,onset,1000,0
prp,0,55,8,face_17,object_11,non-target,object,center,object_17,1,1.39122974236896,0.466,onset,1000,0.466
prp,0,55,9,face_17,object_11,non-target,face,right,face_18,0.5,1.58356189402852,0,offset,1000,0.5
prp,0,55,10,face_17,object_11,non-target,object,center,object_20,1,0.752337139596262,0.466,onset,1100,0.466
prp,0,55,11,face_17,object_11,irrelevant,letter,right,letter_08,1.5,1.83782968203911,0.232,onset,1000,0.232
prp,0,55,12,face_17,object_11,non-target,face,left,face_20,1.5,1.1260934406694,0,offset,1100,1.5
prp,0,55,13,face_17,object_11,irrelevant,false_font,center,false_font_11,1.5,0.930186481919695,0.116,onset,1000,0.116
prp,0,55,14,face_17,object_11,non-target,object,center,object_08,0.5,0.787981375485063,0.466,offset,1000,0.966
prp,0,55,15,face_17,object_11,irrelevant,false_font,center,false_font_16,1,1.05957154039912,0,onset,1100,0
prp,0,55,16,face_17,object_11,irrelevant,letter,center,letter_15,0.5,1.83840178992765,0.232,onset,1100,0.232
prp,0,55,17,face_17,object_11,irrelevant,letter,left,letter_15,1.5,1.22919157660766,0.466,offset,1000,1.966
prp,0,55,18,face_17,object_11,non-target,object,center,object_04,1.5,0.739403933728969,0.232,onset,1000,0.232
prp,0,55,19,face_17,object_11,irrelevant,letter,center,letter_19,0.5,1.84765449231985,0.232,offset,1000,0.732
prp,0,55,20,face_17,object_11,target,object,left,object_11,1,1.14705084384408,0.466,offset,1100,1.466
prp,0,55,21,face_17,object_11,target,object,left,object_11,1.5,1.88263337382267,0.232,onset,1100,0.232
prp,0,55,22,face_17,object_11,irrelevant,letter,center,letter_15,1.5,1.49328635614497,0.116,onset,1100,0.116
prp,0,55,23,face_17,object_11,non-target,object,center,object_06,0.5,0.907770304194492,0.116,offset,1100,0.616
prp,0,55,24,face_17,object_11,non-target,object,right,object_02,0.5,0.702374530732734,0,offset,1000,0.5
prp,0,55,25,face_17,object_11,irrelevant,false_font,left,false_font_17,0.5,1.44731163634441,0.116,offset,1100,0.616
prp,0,55,26,face_17,object_11,non-target,face,center,face_07,1,1.12266944433492,0.232,onset,1100,0.232
prp,0,55,27,face_17,object_11,target,object,center,object_11,0.5,1.21104114961296,0,onset,1000,0
prp,0,55,28,face_17,object_11,target,face,right,face_17,1,1.62715002656501,0,offset,1000,1
prp,0,55,29,face_17,object_11,irrelevant,letter,left,letter_20,1.5,1.89605756841275,0.116,offset,1000,1.616
prp,0,55,30,face_17,object_11,irrelevant,false_font,center,false_font_05,0.5,1.65392611908848,0,offset,1100,0.5
prp,0,55,31,face_17,object_11,irrelevant,letter,right,letter_10,1.5,1.14556523072302,0.116,offset,1100,1.616
prp,0,55,32,face_17,object_11,irrelevant,false_font,center,false_font_04,1,1.24770336490194,0.232,offset,1100,1.232
prp,0,55,33,face_17,object_11,irrelevant,letter,center,letter_01,1,0.920094243109131,0.232,offset,1000,1.232
prp,0,55,34,face_17,object_11,irrelevant,letter,center,letter_02,0.5,1.82073352354947,0.116,onset,1100,0.116
prp,0,55,35,face_17,object_11,non-target,face,left,face_05,1,0.708698404105382,0.466,offset,1100,1.466
prp,0,55,36,face_17,object_11,target,face,left,face_17,1,0.856073602553548,0.466,offset,1000,1.466
prp,0,55,37,face_17,object_11,non-target,face,right,face_13,1.5,1.48408299078888,0,offset,1000,1.5
