task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch
prp,0,51,28,face_03,object_18,target,object,left,object_18,1,0.721913568865353,466,onset,1100
prp,0,51,29,face_03,object_18,target,face,left,face_03,0.5,0.824155233136465,166,onset,1000
prp,0,51,30,face_03,object_18,irrelevant,letter,center,letter_14,1,1.84552384009373,0.166,onset,1100
prp,0,51,31,face_03,object_18,irrelevant,false_font,left,false_font_12,1.5,1.18299945404763,0.466,offset,1100
prp,0,51,32,face_03,object_18,non-target,face,right,face_11,1.5,0.93115469958088,0.166,offset,1000
prp,0,51,33,face_03,object_18,irrelevant,false_font,right,false_font_04,1.5,1.00235346665045,0,onset,1000
prp,0,51,34,face_03,object_18,non-target,object,left,object_11,1,1.26434463233405,0.166,offset,1000
prp,0,51,35,face_03,object_18,irrelevant,letter,left,letter_08,0.5,1.82419784833254,0.166,offset,1000
prp,0,52,1,face_06,object_07,irrelevant,letter,center,letter_13,1.5,0.808262157381748,0.466,onset,1000
prp,0,52,2,face_06,object_07,non-target,object,right,object_05,1.5,1.92508454523886,0,offset,1000
prp,0,52,3,face_06,object_07,irrelevant,false_font,right,false_font_19,1.5,1.14126653851202,0.266,offset,1100
prp,0,52,4,face_06,object_07,irrelevant,false_font,left,false_font_13,1.5,1.09132871923753,0,offset,1100
prp,0,52,5,face_06,object_07,irrelevant,false_font,right,false_font_20,1,1.07242093133263,0,onset,1000
prp,0,52,6,face_06,object_07,non-target,face,center,face_05,1,0.716316842624587,0.266,offset,1000
prp,0,52,7,face_06,object_07,irrelevant,false_font,right,false_font_20,1.5,1.32656735180667,0.166,offset,1000
prp,0,52,8,face_06,object_07,target,face,left,face_06,0.5,1.64260857024012,466,offset,1100
prp,0,52,9,face_06,object_07,non-target,face,center,face_08,1.5,1.52312146819159,0.466,onset,1100
prp,0,52,10,face_06,object_07,non-target,object,center,object_09,1.5,1.54860019149257,0.466,onset,1100
prp,0,52,11,face_06,object_07,non-target,object,right,object_15,0.5,0.722631668472518,0.166,offset,1100
prp,0,52,12,face_06,object_07,irrelevant,false_font,center,false_font_15,0.5,1.06188384186417,0,offset,1000
prp,0,52,13,face_06,object_07,target,face,right,face_06,0.5,1.55501439368556,266,offset,1000
prp,0,52,14,face_06,object_07,target,object,left,object_07,0.5,1.05738070501103,266,onset,1000
prp,0,52,15,face_06,object_07,irrelevant,letter,center,letter_12,0.5,1.07088599803098,0.166,offset,1100
prp,0,52,16,face_06,object_07,non-target,face,right,face_17,0.5,0.879705499373922,0.266,offset,1000
prp,0,52,17,face_06,object_07,target,object,left,object_07,0.5,0.73331157898024,0,offset,1000
prp,0,52,18,face_06,object_07,non-target,face,left,face_15,1,1.77944236859769,0.466,onset,1100
prp,0,52,19,face_06,object_07,non-target,object,right,object_02,1,1.3868415172173,0,onset,1000
prp,0,52,20,face_06,object_07,non-target,object,right,object_20,1,1.64162378982864,0.266,offset,1100
prp,0,52,21,face_06,object_07,irrelevant,false_font,left,false_font_11,0.5,1.89816906934883,0.466,onset,1000
prp,0,52,22,face_06,object_07,non-target,face,center,face_13,0.5,0.819966440871848,0.166,offset,1000
prp,0,52,23,face_06,object_07,irrelevant,false_font,center,false_font_18,0.5,0.778619898362052,0.466,onset,1000
prp,0,52,24,face_06,object_07,non-target,object,center,object_14,1,1.72832820177499,0.166,onset,1000
prp,0,52,25,face_06,object_07,non-target,face,center,face_01,0.5,0.821523789786466,0.466,onset,1000
prp,0,52,26,face_06,object_07,irrelevant,letter,center,letter_12,1.5,1.85911995358649,0.466,onset,1100
prp,0,52,27,face_06,object_07,non-target,object,center,object_08,1,0.755933145033038,0,offset,1100
prp,0,52,28,face_06,object_07,irrelevant,false_font,left,false_font_18,0.5,1.60464986638752,0.166,offset,1000
prp,0,52,29,face_06,object_07,non-target,face,center,face_07,1,0.84339255676666,0.466,onset,1100
prp,0,52,30,face_06,object_07,irrelevant,letter,left,letter_15,0.5,0.916844234375965,0.266,offset,1100
prp,0,52,31,face_06,object_07,irrelevant,letter,center,letter_14,0.5,1.29668099926226,0.466,onset,1100
prp,0,52,32,face_06,object_07,non-target,face,center,face_12,1,0.740618412748359,0,offset,1100
prp,0,52,33,face_06,object_07,non-target,face,center,face_15,0.5,1.05304642836278,0.166,onset,1100
prp,0,52,34,face_06,object_07,irrelevant,false_font,left,false_font_18,1.5,0.921497392230472,0,onset,1100
prp,0,52,35,face_06,object_07,irrelevant,letter,left,letter_12,0.5,0.872590856058643,0,onset,1100
prp,0,52,36,face_06,object_07,irrelevant,letter,center,letter_05,0.5,1.11460344390909,0,onset,1000
prp,0,53,1,face_11,object_16,target,object,center,object_16,0.5,0.703275049239387,166,offset,1000
prp,0,53,2,face_11,object_16,non-target,object,right,object_17,1,0.737211760600555,0.466,offset,1000
prp,0,53,3,face_11,object_16,irrelevant,letter,center,letter_08,1,0.761226309347184,0.266,onset,1100
prp,0,53,4,face_11,object_16,irrelevant,false_font,center,false_font_02,1.5,1.35556830454494,0,offset,1000
prp,0,53,5,face_11,object_16,irrelevant,false_font,right,false_font_14,0.5,1.7203117038611,0.266,offset,1000
prp,0,53,6,face_11,object_16,target,face,center,face_11,0.5,1.9504979361576,466,offset,1000
prp,0,53,7,face_11,object_16,irrelevant,false_font,center,false_font_13,1.5,0.925671978801605,0,offset,1000
prp,0,53,8,face_11,object_16,irrelevant,false_font,center,false_font_09,1,1.01356252207971,0.166,offset,1000
prp,0,53,9,face_11,object_16,irrelevant,letter,center,letter_20,1,1.45974143625379,0.466,onset,1100
prp,0,53,10,face_11,object_16,non-target,face,left,face_20,0.5,0.856472846086573,0.466,onset,1100
prp,0,53,11,face_11,object_16,target,object,center,object_16,1.5,1.53845946907019,266,onset,1100
prp,0,53,12,face_11,object_16,target,object,center,object_16,1,0.989320832359334,266,onset,1000
prp,0,53,13,face_11,object_16,irrelevant,false_font,center,false_font_14,1,1.41479151286056,0,offset,1100
prp,0,53,14,face_11,object_16,non-target,object,right,object_13,1.5,1.39402455812359,0.466,offset,1100
prp,0,53,15,face_11,object_16,non-target,face,left,face_09,0.5,1.74120651524386,0.166,onset,1000
prp,0,53,16,face_11,object_16,non-target,face,center,face_01,1,1.28088193262819,0.466,offset,1000
prp,0,53,17,face_11,object_16,irrelevant,letter,center,letter_01,0.5,1.18335373217321,0.466,onset,1100
prp,0,53,18,face_11,object_16,irrelevant,false_font,center,false_font_03,1,0.989518806420582,0,onset,1000
prp,0,53,19,face_11,object_16,non-target,face,center,face_17,1,0.869828268008803,0.166,offset,1100
prp,0,53,20,face_11,object_16,irrelevant,letter,center,letter_15,1,0.889962484193063,0.166,offset,1100
prp,0,53,21,face_11,object_16,non-target,object,center,object_10,1,0.82974801346079,0.266,offset,1000
prp,0,53,22,face_11,object_16,non-target,face,right,face_14,0.5,1.91950912678354,0,offset,1000
prp,0,53,23,face_11,object_16,irrelevant,false_font,center,false_font_05,1,1.04090651964179,0.466,offset,1100
prp,0,53,24,face_11,object_16,irrelevant,false_font,center,false_font_07,0.5,1.67943894147085,0.466,onset,1000
prp,0,53,25,face_11,object_16,non-target,face,left,face_09,1,0.738059352367723,0,offset,1100
prp,0,53,26,face_11,object_16,irrelevant,false_font,center,false_font_02,0.5,1.22916506836379,0.166,offset,1100
prp,0,53,27,face_11,object_16,non-target,object,center,object_17,0.5,1.94154997429848,0,offset,1100
prp,0,53,28,face_11,object_16,non-target,face,center,face_17,1,1.0562293508574,0.166,onset,1100
prp,0,53,29,face_11,object_16,non-target,object,center,object_14,1.5,1.6595784382342,0.166,onset,1000
prp,0,53,30,face_11,object_16,non-target,object,right,object_17,1.5,1.33148395102273,0,onset,1100
prp,0,53,31,face_11,object_16,non-target,object,left,object_12,1.5,1.0040749173147,0,offset,1100
prp,0,53,32,face_11,object_16,irrelevant,false_font,center,false_font_14,1.5,0.76213795449127,0.266,offset,1100
prp,0,53,33,face_11,object_16,non-target,face,center,face_04,1,1.35691306955853,0.266,onset,1100
prp,0,53,34,face_11,object_16,irrelevant,false_font,left,false_font_06,0.5,1.02069658410533,0,offset,1100
prp,0,53,35,face_11,object_16,irrelevant,letter,center,letter_02,1,1.94172737642344,0.266,onset,1000
prp,0,53,36,face_11,object_16,non-target,face,right,face_10,1,1.3004388943862,0.266,offset,1000
prp,0,54,1,face_04,object_18,non-target,face,left,face_14,1,0.870871515221047,0,onset,1000
prp,0,54,2,face_04,object_18,irrelevant,letter,left,letter_09,0.5,1.30624077269562,0.166,offset,1100
prp,0,54,3,face_04,object_18,irrelevant,letter,center,letter_16,1,1.04358962646658,0.266,onset,1100
prp,0,54,4,face_04,object_18,non-target,object,left,object_03,0.5,0.810640164265846,0,onset,1000
prp,0,54,5,face_04,object_18,irrelevant,letter,center,letter_07,1.5,1.22034404049639,0.266,offset,1100
prp,0,54,6,face_04,object_18,non-target,face,center,face_02,1.5,1.00251312323848,0,onset,1000
prp,0,54,7,face_04,object_18,irrelevant,letter,center,letter_19,0.5,0.787292624068285,0,onset,1000
prp,0,54,8,face_04,object_18,target,face,center,face_04,1.5,0.913794069714705,466,offset,1000
prp,0,54,9,face_04,object_18,non-target,face,left,face_06,0.5,0.890475081926977,0,onset,1100
prp,0,54,10,face_04,object_18,non-target,object,left,object_03,0.5,1.59945385484666,0.266,offset,1000
prp,0,54,11,face_04,object_18,non-target,face,center,face_10,1,1.27791257778363,0.266,onset,1100
prp,0,54,12,face_04,object_18,irrelevant,false_font,center,false_font_08,0.5,1.17442860323046,0,offset,1100
prp,0,54,13,face_04,object_18,irrelevant,false_font,center,false_font_18,1.5,1.36718034639568,0,onset,1000
prp,0,54,14,face_04,object_18,irrelevant,letter,center,letter_19,1.5,1.13194515825648,0.166,offset,1100
prp,0,54,15,face_04,object_18,non-target,object,center,object_11,1,1.64075541984771,0.166,onset,1000
prp,0,54,16,face_04,object_18,irrelevant,letter,center,letter_05,0.5,1.3436925370548,0.266,offset,1100
prp,0,54,17,face_04,object_18,target,object,center,object_18,1.5,0.932701647433462,266,onset,1000
prp,0,54,18,face_04,object_18,irrelevant,false_font,left,false_font_04,1,1.18751483687258,0.166,onset,1000
prp,0,54,19,face_04,object_18,irrelevant,false_font,left,false_font_20,1,1.39901249548325,0,offset,1100
prp,0,54,20,face_04,object_18,non-target,face,left,face_14,1.5,1.16003116195436,0,offset,1100
prp,0,54,21,face_04,object_18,irrelevant,letter,center,letter_11,0.5,0.925799121247978,0.166,onset,1000
prp,0,54,22,face_04,object_18,irrelevant,false_font,center,false_font_06,1.5,1.27916719627029,0,onset,1100
prp,0,54,23,face_04,object_18,non-target,face,right,face_05,0.5,0.778409397981852,0.166,onset,1000
prp,0,54,24,face_04,object_18,non-target,face,center,face_14,1.5,1.56170235989155,0.166,onset,1100
prp,0,54,25,face_04,object_18,non-target,face,left,face_01,1,1.49782565051346,0,offset,1000
prp,0,54,26,face_04,object_18,non-target,object,center,object_15,1,0.860600480478494,0,offset,1000
prp,0,54,27,face_04,object_18,irrelevant,letter,center,letter_06,0.5,1.99551628409367,0,offset,1000
prp,0,54,28,face_04,object_18,target,face,right,face_04,1,1.49652185741241,266,onset,1100
prp,0,54,29,face_04,object_18,non-target,object,center,object_16,1,1.2195805553943,0.166,onset,1100
prp,0,54,30,face_04,object_18,target,face,right,face_04,1,1.18887756354443,166,offset,1100
prp,0,54,31,face_04,object_18,non-target,object,left,object_09,1.5,1.22940652290475,0.466,offset,1100
prp,0,54,32,face_04,object_18,irrelevant,letter,left,letter_13,0.5,1.19383159203523,0.266,offset,1100
prp,0,54,33,face_04,object_18,non-target,face,right,face_12,1.5,1.29100014537289,0.266,offset,1000
prp,0,54,34,face_04,object_18,irrelevant,letter,right,letter_07,1.5,0.946929269742967,0.166,offset,1000
prp,0,54,35,face_04,object_18,irrelevant,false_font,center,false_font_08,0.5,1.87829895583344,0.166,offset,1000
prp,0,54,36,face_04,object_18,non-target,object,center,object_04,0.5,1.88596046568852,0.166,onset,1000
prp,0,55,1,letter_07,false_font_15,non-target,letter,right,letter_10,1.5,0.77293477464443,0.466,onset,1100
prp,0,55,2,letter_07,false_font_15,irrelevant,face,center,face_16,1,1.77794218142908,0.466,onset,1100
prp,0,55,3,letter_07,false_font_15,irrelevant,object,left,object_15,0.5,1.12163935383137,0.266,onset,1100
prp,0,55,4,letter_07,false_font_15,non-target,letter,center,letter_08,1.5,0.880495261947501,0.466,onset,1100
prp,0,55,5,letter_07,false_font_15,non-target,false_font,left,false_font_10,0.5,1.39656025566718,0,offset,1000
prp,0,55,6,letter_07,false_font_15,non-target,letter,left,letter_20,1,1.85159561002168,0.166,offset,1100
prp,0,55,7,letter_07,false_font_15,irrelevant,object,right,object_12,1.5,0.709743452232172,0.166,offset,1100
prp,0,55,8,letter_07,false_font_15,target,letter,center,letter_07,1.5,1.3917780510213,166,offset,1000
prp,0,55,9,letter_07,false_font_15,irrelevant,face,center,face_10,0.5,0.723290897818143,0.466,onset,1000
prp,0,55,10,letter_07,false_font_15,irrelevant,object,center,object_01,1.5,1.38872367745029,0.266,onset,1000
prp,0,55,11,letter_07,false_font_15,non-target,false_font,left,false_font_06,1.5,1.07625877844121,0.266,offset,1000
prp,0,55,12,letter_07,false_font_15,target,false_font,center,false_font_15,0.5,0.971803288683402,0,offset,1100
prp,0,55,13,letter_07,false_font_15,non-target,false_font,right,false_font_01,1,1.55470027847476,0.266,offset,1000
prp,0,55,14,letter_07,false_font_15,non-target,letter,left,letter_11,1.5,1.52838270553938,0.466,onset,1000
prp,0,55,15,letter_07,false_font_15,non-target,letter,center,letter_20,1,1.39792295794269,0.266,offset,1100
prp,0,55,16,letter_07,false_font_15,irrelevant,face,right,face_11,1.5,1.58327374474005,0.266,offset,1000
prp,0,55,17,letter_07,false_font_15,non-target,false_font,center,false_font_14,0.5,1.14871873386491,0,onset,1100
prp,0,55,18,letter_07,false_font_15,non-target,false_font,left,false_font_19,0.5,1.33095361905082,0,onset,1000
prp,0,55,19,letter_07,false_font_15,irrelevant,object,center,object_05,1,0.84122306052682,0,onset,1000
prp,0,55,20,letter_07,false_font_15,irrelevant,object,left,object_06,1,0.884096232875644,0.466,offset,1000
prp,0,55,21,letter_07,false_font_15,non-target,false_font,center,false_font_17,1,1.04870282367514,0.166,onset,1100
prp,0,55,22,letter_07,false_font_15,non-target,letter,center,letter_02,1.5,0.734039131183973,0.266,onset,1000
prp,0,55,23,letter_07,false_font_15,irrelevant,face,center,face_09,1,1.01591425281721,0.466,offset,1100
prp,0,55,24,letter_07,false_font_15,non-target,false_font,center,false_font_19,0.5,1.56633246123067,0.266,onset,1000
prp,0,55,25,letter_07,false_font_15,irrelevant,face,left,face_08,0.5,1.2470623541946,0.266,offset,1000
prp,0,55,26,letter_07,false_font_15,non-target,letter,right,letter_01,1,0.861277405894249,0,onset,1000
prp,0,55,27,letter_07,false_font_15,irrelevant,face,center,face_16,1,1.84223920494172,0.166,onset,1000
prp,0,55,28,letter_07,false_font_15,target,letter,center,letter_07,1.5,0.715713978604464,0,onset,1100
prp,0,55,29,letter_07,false_font_15,irrelevant,face,center,face_14,0.5,0.81019656986565,0.166,onset,1000
prp,0,55,30,letter_07,false_font_15,non-target,false_font,left,false_font_04,0.5,0.76894398122419,0.466,onset,1100
prp,0,55,31,letter_07,false_font_15,irrelevant,object,center,object_17,1.5,0.834275982500963,0.266,offset,1100
prp,0,55,32,letter_07,false_font_15,target,false_font,center,false_font_15,1.5,1.49036014654287,466,offset,1000
prp,0,55,33,letter_07,false_font_15,irrelevant,face,center,face_07,0.5,1.39914882928647,0,onset,1000
prp,0,55,34,letter_07,false_font_15,irrelevant,object,left,object_11,1,1.4389693705882,0.466,offset,1100
prp,0,55,35,letter_07,false_font_15,irrelevant,face,center,face_16,1,0.752224083558947,0,onset,1100
prp,0,55,36,letter_07,false_font_15,non-target,letter,right,letter_12,1,0.862126934146691,0,offset,1000
prp,0,56,1,letter_02,false_font_07,target,false_font,right,false_font_07,1,0.988852145446571,466,offset,1100
prp,0,56,2,letter_02,false_font_07,irrelevant,face,center,face_17,0.5,1.07405825025754,0,onset,1000
prp,0,56,3,letter_02,false_font_07,irrelevant,face,center,face_04,1,1.2005257424635,0.266,offset,1100
prp,0,56,4,letter_02,false_font_07,non-target,letter,right,letter_04,0.5,0.708128971599125,0.466,offset,1100
prp,0,56,5,letter_02,false_font_07,non-target,false_font,left,false_font_10,1.5,1.28608296096782,0.166,offset,1100
prp,0,56,6,letter_02,false_font_07,irrelevant,face,center,face_03,0.5,1.80667717926253,0,offset,1100
prp,0,56,7,letter_02,false_font_07,target,false_font,left,false_font_07,0.5,1.33469936306563,266,offset,1100
prp,0,56,8,letter_02,false_font_07,non-target,false_font,right,false_font_12,1,1.79234563917576,0,onset,1000
prp,0,56,9,letter_02,false_font_07,target,letter,center,letter_02,1,1.06403653461644,266,onset,1100
prp,0,56,10,letter_02,false_font_07,irrelevant,face,center,face_17,1,1.45147254066599,0,offset,1000
prp,0,56,11,letter_02,false_font_07,non-target,false_font,center,false_font_04,1.5,1.48128496755719,0.166,onset,1000
prp,0,56,12,letter_02,false_font_07,non-target,false_font,right,false_font_18,1,0.704146615162604,0.166,offset,1100
prp,0,56,13,letter_02,false_font_07,irrelevant,face,right,face_15,1,1.59751977807183,0,offset,1000
prp,0,56,14,letter_02,false_font_07,irrelevant,object,center,object_16,1.5,0.865959534536493,0,offset,1000
prp,0,56,15,letter_02,false_font_07,irrelevant,object,center,object_04,1.5,1.50025445201414,0.266,onset,1100
prp,0,56,16,letter_02,false_font_07,non-target,letter,right,letter_19,1.5,0.736311136012107,0,onset,1000
prp,0,56,17,letter_02,false_font_07,target,letter,center,letter_02,1,0.885310540732467,266,offset,1100
prp,0,56,18,letter_02,false_font_07,irrelevant,face,center,face_05,1,0.828201521263259,0.166,offset,1000
prp,0,56,19,letter_02,false_font_07,irrelevant,object,center,object_10,1,0.825245619660766,0.166,onset,1000
prp,0,56,20,letter_02,false_font_07,irrelevant,face,center,face_03,0.5,1.62065986616595,0.166,offset,1000
